scenario_id,scenario_type,lower_rest_days,upper_rest_days,event,band,measurement_mode,redshift_adopted,publication_reference_mjd,reference_epoch_type,eligible_N,retained_N,excluded_N,retained_fraction,retained_pre_reference_N,retained_at_reference_N,retained_post_reference_N,retained_mjd_min,retained_mjd_max,retained_first_minus_reference_rest_days,retained_last_minus_reference_rest_days,retained_span_rest_days,retained_median_positive_cadence_rest_days,retained_p90_positive_cadence_rest_days,retained_max_gap_rest_days,temporal_window_scenario_applied,final_fitting_window_selected,model_time_defined,reference_epoch_limitation
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020wey,r,FLUX,0.02738,59152.0,r_band_peak,801,161,640,0.2009987515605493,0,0,161,59153.49020829983,59336.32319439994,1.4504937801305806,179.41092331945504,177.96042953932445,0.9062798086618863,2.038947935241964,15.605600556953107,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020ysg,W1,FLUX,0.277,59122.64,fitted_lightcurve_peak,21,2,19,0.09523809523809523,0,0,2,59185.03460178,59343.15324826,48.86029896632511,172.68069558340014,123.82039661707503,123.82039661707503,123.82039661707503,123.82039661707503,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020ysg,W2,FLUX,0.277,59122.64,fitted_lightcurve_peak,21,2,19,0.09523809523809523,0,0,2,59185.03460178,59343.15324826,48.86029896632511,172.68069558340014,123.82039661707503,123.82039661707503,123.82039661707503,123.82039661707503,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020ysg,g,FLUX,0.277,59122.64,fitted_lightcurve_peak,421,88,333,0.20902612826603326,0,0,88,59150.516018500086,59352.2066434999,21.82930187947259,179.7702768205953,157.94097494112273,1.5016931087980534,3.783951856023811,13.344834925506202,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020ysg,i,FLUX,0.277,59122.64,fitted_lightcurve_peak,79,29,50,0.3670886075949367,0,0,29,59189.53078699997,59348.27575229993,52.38119577131364,176.69205348467617,124.31085771336252,2.4215101803008965,8.042740696944886,15.562271573868875,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020ysg,r,FLUX,0.277,59122.64,fitted_lightcurve_peak,531,120,411,0.22598870056497175,0,0,120,59137.53096059989,59352.24053240009,11.660893187073157,179.7968147220729,168.13592153499974,0.8064963976643285,3.867649506797945,13.278399530313937,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020yue,W1,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,21,2,19,0.09523809523809523,0,0,2,59182.387754945,59340.53721965,2.44830144933124,133.80167745016664,131.3533760008354,131.3533760008354,131.3533760008354,131.3533760008354,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020yue,W2,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,21,2,19,0.09523809523809523,0,0,2,59182.387754945,59340.53721965,2.44830144933124,133.80167745016664,131.3533760008354,131.3533760008354,131.3533760008354,131.3533760008354,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020yue,g,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,218,64,154,0.29357798165137616,0,0,64,59182.56280090008,59385.20368060004,2.59368845521344,170.90006694355262,168.30637848833916,1.6725594684500187,5.603753289043833,17.419058389024208,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020yue,r,FLUX,0.204,59179.44,fitted_rest_frame_g_band_peak,282,69,213,0.24468085106382978,0,0,69,59185.52653940022,59385.21611109981,5.055265282572749,170.91039127891264,165.8551259963399,1.665489078248755,4.955401303992295,15.707643106626193,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020zso,B,FLUX,0.0563,59184.0,bolometric_peak,18,12,6,0.6666666666666666,0,0,12,59184.270007,59355.864978,0.25561582883571743,162.70470320931344,162.44908738047772,5.222770046389912,13.416921329164373,100.04466818138766,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020zso,U,FLUX,0.0563,59184.0,bolometric_peak,18,12,6,0.6666666666666666,0,0,12,59184.269258,59355.864061,0.25490674997658197,162.70383508472992,162.44892833475333,5.22270377733579,13.416418631069265,100.0445574173971,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020zso,UVM2,FLUX,0.0563,59184.0,bolometric_peak,17,11,6,0.6470588235294118,0,0,11,59184.278785,59355.874285,0.2639259680036396,162.71351415317434,162.44958818517068,6.735111710688807,22.08436182902482,100.04291394490032,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020zso,UVW1,FLUX,0.0563,59184.0,bolometric_peak,18,12,6,0.6666666666666666,0,0,12,59184.268139,59355.862281,0.2538473918392425,162.7021499573999,162.44830256556068,5.222603427056981,13.415341285618513,100.04476853166646,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020zso,UVW2,FLUX,0.0563,59184.0,bolometric_peak,18,12,6,0.6666666666666666,0,0,12,59184.272864,59355.867634,0.25832055287197064,162.70721764650384,162.44889709363187,5.2229101580998165,13.41826564423375,100.04457635141847,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020zso,W1,FLUX,0.0563,59184.0,bolometric_peak,21,1,20,0.047619047619047616,0,0,1,59359.3580796,59359.3580796,166.0116251065061,166.0116251065061,0,,,,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020zso,W2,FLUX,0.0563,59184.0,bolometric_peak,21,1,20,0.047619047619047616,0,0,1,59359.3580796,59359.3580796,166.0116251065061,166.0116251065061,0,,,,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020zso,g,FLUX,0.0563,59184.0,bolometric_peak,269,8,261,0.02973977695167286,0,0,8,59184.148958299775,59373.43918980006,0.14101893380164401,179.34222266407392,179.20120373027228,3.7727558460397996,70.00703894731866,159.34398021412503,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020zso,i,FLUX,0.0563,59184.0,bolometric_peak,64,0,64,0,0,0,0,,,,,,,,,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_180,bounded_reference_anchored_sensitivity_grid,0,180.0,AT2020zso,r,FLUX,0.0563,59184.0,bolometric_peak,324,44,280,0.13580246913580246,0,0,44,59187.16989579983,59373.40276619978,3.0009427244443394,179.307740414449,176.30679769000466,0.002301050945911897,4.741456461018497,130.0672486034389,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_365,bounded_reference_anchored_sensitivity_grid,0,365.0,AT2018hyz,g,MAGNITUDE,0.04573,58429.0,bolometric_peak,79,77,2,0.9746835443037974,0,0,77,58432.352736666646,58652.978515625,3.2061207641033502,214.1838864955581,210.97776573145478,1.929348995438593,5.72454469604965,11.535004255400533,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_365,bounded_reference_anchored_sensitivity_grid,0,365.0,AT2019qiz,g,MAGNITUDE,0.01513,58764.0,bolometric_peak,55,44,11,0.8,0,0,44,58766.31,58907.47,2.2755706165689826,141.33165210367258,139.0560814871036,3.053796065527119,6.235654546710023,8.274802242078803,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_365,bounded_reference_anchored_sensitivity_grid,0,365.0,AT2019qiz,i,MAGNITUDE,0.01513,58764.0,bolometric_peak,29,26,3,0.896551724137931,0,0,26,58766.32,58903.11,2.285421571621082,137.03663570183184,134.75121413021077,4.088146345789657,8.830396106901073,15.150768867039078,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_365,bounded_reference_anchored_sensitivity_grid,0,365.0,AT2019qiz,r,MAGNITUDE,0.01513,58764.0,bolometric_peak,61,52,9,0.8524590163934426,0,0,52,58766.31,58907.48,2.2755706165689826,141.3415030587247,139.0659324421557,2.6203540433279406,5.152049491201325,9.870656960189136,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
REF_0_365,bounded_reference_anchored_sensitivity_grid,0,365.0,AT2020wey,W1,FLUX,0.02738,59152.0,r_band_peak,20,2,18,0.1,0,0,2,59300.63709439,59507.412653139996,144.67586909419737,345.9407941949387,201.26492510074132,201.26492510074132,201.26492510074132,201.26492510074132,True,False,False,The reference epochs used in this audit are heterogeneous literature-derived descriptive anchors. Equal numerical window bounds relative to these anchors do not imply that the anchors represent the same physical phase across events.
